"country_code","gender","date","actual","pred"
"AR","female",2018-09-10,1.05825242718447,1.16669019042318
"AR","female",2018-09-17,0.884615384615385,1.1816994167475
"AR","female",2018-09-24,1.08571428571429,1.11345730863786
"AR","female",2018-10-01,0.904761904761905,0.985325034693033
"AR","female",2018-10-08,1.14285714285714,1.25130394752116
"AR","female",2018-10-15,0.80952380952381,0.694254033630099
"AR","female",2018-10-22,1.56190476190476,0.681461246413089
"AR","female",2018-10-29,1.5377358490566,1.06614663413192
"AR","female",2018-11-05,1.33018867924528,1.53393751550991
"AR","female",2018-11-12,1.62037037037037,1.33168463990403
"AR","female",2018-11-19,1.49074074074074,1.64613883816991
"AR","female",2018-11-26,1.55555555555556,1.22584355931566
"AR","female",2018-12-03,1.57407407407407,1.71515808862464
"AR","female",2018-12-10,0.87962962962963,1.30910348086015
"AR","female",2018-12-17,1.37037037037037,1.61924238247533
"AR","female",2018-12-24,0.527777777777778,1.34629414064789
"AR","female",2019-01-07,0.889908256880734,0.39332843847986
"AR","female",2019-01-14,1.88073394495413,1.08136771305984
"AR","female",2019-01-21,1.45454545454545,1.40844793202341
"AR","female",2019-01-28,1.48181818181818,1.92509290458122
"AR","female",2019-02-04,1.18181818181818,1.49165382318644
"AR","female",2019-02-11,1.41964285714286,1.30542209844695
"AR","female",2019-02-18,1.10619469026549,1.62480280900292
"AR","female",2019-02-25,1.46902654867257,1.21704411789047
"AR","female",2019-03-04,1.82456140350877,1.15073929886464
"AR","female",2019-03-11,1.32456140350877,1.62590982082774
"AR","female",2019-03-18,1.64912280701754,1.74621529822789
"AR","female",2019-03-25,1.85344827586207,1.37144586465317
"AR","female",2019-04-01,1.05785123966942,1.96240121123861
"AR","female",2019-04-08,1.25619834710744,1.6394681424762
"AR","female",2019-04-15,1.20491803278689,1.19409143441985
"AR","female",2019-04-22,1.62295081967213,1.35505650350315
"AR","female",2019-04-29,0.852459016393443,1.92780893040258
"AR","female",2019-05-06,1.41803278688525,1.40175392782618
"AR","female",2019-05-13,1.86065573770492,1.4861013903771
"AR","female",2019-05-20,1.13934426229508,1.72700600038567
"AR","female",2019-05-27,1.91056910569106,1.30643976424514
"AR","female",2019-06-03,1.99186991869919,1.02335028797477
"AR","female",2019-06-10,1.33333333333333,1.43680223906952
"AR","female",2019-06-17,1.56910569105691,1.12566455176639
"AR","female",2019-06-24,1.84552845528455,1.18403781181402
"AR","female",2019-07-01,1.69918699186992,1.55493876360303
"AR","female",2019-07-08,1.2258064516129,1.55553443925499
"AR","female",2019-07-15,1.37903225806452,1.91890136422358
"AR","female",2019-07-22,1.50806451612903,1.29950301962249
"AR","female",2019-07-29,1.904,1.43029305652723
"AR","female",2019-08-05,1.856,1.84905114420188
"AR","female",2019-08-12,1.95275590551181,1.78805073315455
"AR","female",2019-08-19,2.0703125,1.54925937443378
"AR","female",2019-08-26,1.8203125,1.77841913718177
"AR","female",2019-09-02,2.18604651162791,1.70621002417616
"AR","female",2019-09-09,2.12307692307692,1.69678697551504
"AR","female",2019-09-16,2.00769230769231,1.89647258646765
"AR","female",2019-09-23,1.87022900763359,1.97432753249264
"AR","female",2019-09-30,2.24427480916031,1.96130008335993
"AR","female",2019-10-07,2.62595419847328,1.92206658101869
"AR","female",2019-10-14,2.1969696969697,2.41248297163011
"AR","female",2019-10-21,1.6969696969697,1.82480050552181
"AR","female",2019-10-28,2.25757575757576,1.74245474483578
"AR","female",2019-11-04,1.7910447761194,2.02261851488987
"AR","female",2019-11-11,1.73333333333333,2.28922899032915
"AR","female",2019-11-18,1.52941176470588,1.98622416245894
"AR","female",2019-11-25,1.60583941605839,2.08738553112738
"AR","female",2019-12-02,1.50724637681159,1.57377676037189
